lon,lat,year,init_date,member,onset
76,20,2005,2005-06-06,4,NaT
76,20,2005,2005-06-06,5,21-Jun-2005
76,20,2005,2005-06-06,6,21-Jun-2005
76,20,2005,2005-06-06,7,NaT
76,20,2005,2005-06-06,8,NaT
76,20,2005,2005-06-06,9,NaT
76,20,2005,2005-06-06,10,20-Jun-2005
76,20,2005,2005-06-06,11,21-Jun-2005
76,20,2005,2005-06-06,12,NaT
76,20,2005,2005-06-06,13,NaT
76,20,2005,2005-06-06,14,NaT
76,20,2005,2005-06-06,15,NaT
76,20,2005,2005-06-06,16,NaT
76,20,2005,2005-06-06,17,NaT
76,20,2005,2005-06-06,18,21-Jun-2005
76,20,2005,2005-06-06,19,21-Jun-2005
76,20,2005,2005-06-06,20,21-Jun-2005
76,20,2005,2005-06-06,21,20-Jun-2005
76,20,2005,2005-06-06,22,NaT
76,20,2005,2005-06-06,23,NaT
76,20,2005,2005-06-06,24,NaT
76,20,2005,2005-06-06,25,NaT
76,20,2005,2005-06-06,26,21-Jun-2005
76,20,2005,2005-06-06,27,21-Jun-2005
76,20,2005,2005-06-06,28,21-Jun-2005
76,20,2005,2005-06-06,29,NaT
76,20,2005,2005-06-06,30,21-Jun-2005
76,20,2005,2005-06-06,31,NaT
76,20,2005,2005-06-06,32,21-Jun-2005
76,20,2005,2005-06-06,33,21-Jun-2005
76,20,2005,2005-06-06,34,21-Jun-2005
76,20,2005,2005-06-06,35,21-Jun-2005
76,20,2005,2005-06-06,36,20-Jun-2005
76,20,2005,2005-06-06,37,21-Jun-2005
76,20,2005,2005-06-06,38,21-Jun-2005
76,20,2005,2005-06-06,39,21-Jun-2005
76,20,2005,2005-06-06,40,21-Jun-2005
76,20,2005,2005-06-06,41,21-Jun-2005
76,20,2005,2005-06-06,42,20-Jun-2005
76,20,2005,2005-06-06,43,20-Jun-2005
76,20,2005,2005-06-06,44,NaT
76,20,2005,2005-06-06,45,20-Jun-2005
76,20,2005,2005-06-06,46,NaT
76,20,2005,2005-06-06,47,21-Jun-2005
76,20,2005,2005-06-06,48,NaT
76,20,2005,2005-06-06,49,21-Jun-2005
76,20,2005,2005-06-06,50,21-Jun-2005
76,20,2005,2005-06-06,51,NaT
76,20,2005,2005-06-09,1,NaT
76,20,2005,2005-06-09,2,NaT
76,20,2005,2005-06-09,3,21-Jun-2005
76,20,2005,2005-06-09,4,22-Jun-2005
76,20,2005,2005-06-09,5,23-Jun-2005
76,20,2005,2005-06-09,6,22-Jun-2005
76,20,2005,2005-06-09,7,22-Jun-2005
76,20,2005,2005-06-09,8,NaT
76,20,2005,2005-06-09,9,NaT
76,20,2005,2005-06-09,10,NaT
76,20,2005,2005-06-09,11,21-Jun-2005
76,20,2005,2005-06-09,12,24-Jun-2005
76,20,2005,2005-06-09,13,23-Jun-2005
76,20,2005,2005-06-09,14,22-Jun-2005
76,20,2005,2005-06-09,15,22-Jun-2005
76,20,2005,2005-06-09,16,23-Jun-2005
76,20,2005,2005-06-09,17,24-Jun-2005
76,20,2005,2005-06-09,18,NaT
76,20,2005,2005-06-09,19,22-Jun-2005
76,20,2005,2005-06-09,20,22-Jun-2005
76,20,2005,2005-06-09,21,17-Jun-2005
76,20,2005,2005-06-09,22,23-Jun-2005
76,20,2005,2005-06-09,23,NaT
76,20,2005,2005-06-09,24,22-Jun-2005
76,20,2005,2005-06-09,25,21-Jun-2005
76,20,2005,2005-06-09,26,24-Jun-2005
76,20,2005,2005-06-09,27,24-Jun-2005
76,20,2005,2005-06-09,28,22-Jun-2005
76,20,2005,2005-06-09,29,NaT
76,20,2005,2005-06-09,30,NaT
76,20,2005,2005-06-09,31,23-Jun-2005
76,20,2005,2005-06-09,32,22-Jun-2005
76,20,2005,2005-06-09,33,NaT
76,20,2005,2005-06-09,34,23-Jun-2005
76,20,2005,2005-06-09,35,15-Jun-2005
76,20,2005,2005-06-09,36,22-Jun-2005
76,20,2005,2005-06-09,37,22-Jun-2005
76,20,2005,2005-06-09,38,22-Jun-2005
76,20,2005,2005-06-09,39,23-Jun-2005
76,20,2005,2005-06-09,40,NaT
76,20,2005,2005-06-09,41,24-Jun-2005
76,20,2005,2005-06-09,42,23-Jun-2005
76,20,2005,2005-06-09,43,NaT
76,20,2005,2005-06-09,44,22-Jun-2005
76,20,2005,2005-06-09,45,22-Jun-2005
76,20,2005,2005-06-09,46,23-Jun-2005
76,20,2005,2005-06-09,47,22-Jun-2005
76,20,2005,2005-06-09,48,21-Jun-2005
76,20,2005,2005-06-09,49,23-Jun-2005
76,20,2005,2005-06-09,50,21-Jun-2005
76,20,2005,2005-06-09,51,22-Jun-2005
76,20,2005,2005-06-13,1,21-Jun-2005
76,20,2005,2005-06-13,2,22-Jun-2005
76,20,2005,2005-06-13,3,21-Jun-2005
76,20,2005,2005-06-13,4,22-Jun-2005
76,20,2005,2005-06-13,5,22-Jun-2005
76,20,2005,2005-06-13,6,22-Jun-2005
76,20,2005,2005-06-13,7,22-Jun-2005
76,20,2005,2005-06-13,8,22-Jun-2005
76,20,2005,2005-06-13,9,22-Jun-2005
76,20,2005,2005-06-13,10,21-Jun-2005
76,20,2005,2005-06-13,11,22-Jun-2005
76,20,2005,2005-06-13,12,22-Jun-2005
76,20,2005,2005-06-13,13,21-Jun-2005
76,20,2005,2005-06-13,14,22-Jun-2005
76,20,2005,2005-06-13,15,22-Jun-2005
76,20,2005,2005-06-13,16,21-Jun-2005
76,20,2005,2005-06-13,17,21-Jun-2005
76,20,2005,2005-06-13,18,22-Jun-2005
76,20,2005,2005-06-13,19,21-Jun-2005
76,20,2005,2005-06-13,20,21-Jun-2005
76,20,2005,2005-06-13,21,22-Jun-2005
76,20,2005,2005-06-13,22,21-Jun-2005
76,20,2005,2005-06-13,23,22-Jun-2005
76,20,2005,2005-06-13,24,22-Jun-2005
76,20,2005,2005-06-13,25,22-Jun-2005
76,20,2005,2005-06-13,26,22-Jun-2005
76,20,2005,2005-06-13,27,21-Jun-2005
76,20,2005,2005-06-13,28,21-Jun-2005
76,20,2005,2005-06-13,29,22-Jun-2005
76,20,2005,2005-06-13,30,22-Jun-2005
76,20,2005,2005-06-13,31,21-Jun-2005
76,20,2005,2005-06-13,32,21-Jun-2005
76,20,2005,2005-06-13,33,22-Jun-2005
76,20,2005,2005-06-13,34,21-Jun-2005
76,20,2005,2005-06-13,35,22-Jun-2005
76,20,2005,2005-06-13,36,21-Jun-2005
76,20,2005,2005-06-13,37,21-Jun-2005
76,20,2005,2005-06-13,38,21-Jun-2005
76,20,2005,2005-06-13,39,22-Jun-2005
76,20,2005,2005-06-13,40,22-Jun-2005
76,20,2005,2005-06-13,41,21-Jun-2005
76,20,2005,2005-06-13,42,22-Jun-2005
76,20,2005,2005-06-13,43,21-Jun-2005
76,20,2005,2005-06-13,44,21-Jun-2005
76,20,2005,2005-06-13,45,21-Jun-2005
76,20,2005,2005-06-13,46,21-Jun-2005
76,20,2005,2005-06-13,47,22-Jun-2005
76,20,2005,2005-06-13,48,22-Jun-2005
76,20,2005,2005-06-13,49,21-Jun-2005
76,20,2005,2005-06-13,50,21-Jun-2005
76,20,2005,2005-06-13,51,21-Jun-2005
76,20,2005,2005-06-16,1,22-Jun-2005
76,20,2005,2005-06-16,2,22-Jun-2005
76,20,2005,2005-06-16,3,21-Jun-2005
76,20,2005,2005-06-16,4,22-Jun-2005
76,20,2005,2005-06-16,5,22-Jun-2005
76,20,2005,2005-06-16,6,22-Jun-2005
76,20,2005,2005-06-16,7,21-Jun-2005
76,20,2005,2005-06-16,8,22-Jun-2005
76,20,2005,2005-06-16,9,22-Jun-2005
76,20,2005,2005-06-16,10,22-Jun-2005
76,20,2005,2005-06-16,11,22-Jun-2005
76,20,2005,2005-06-16,12,22-Jun-2005
76,20,2005,2005-06-16,13,22-Jun-2005
76,20,2005,2005-06-16,14,22-Jun-2005
76,20,2005,2005-06-16,15,22-Jun-2005
76,20,2005,2005-06-16,16,21-Jun-2005
76,20,2005,2005-06-16,17,21-Jun-2005
76,20,2005,2005-06-16,18,21-Jun-2005
76,20,2005,2005-06-16,19,22-Jun-2005
76,20,2005,2005-06-16,20,22-Jun-2005
76,20,2005,2005-06-16,21,22-Jun-2005
76,20,2005,2005-06-16,22,22-Jun-2005
76,20,2005,2005-06-16,23,22-Jun-2005
76,20,2005,2005-06-16,24,22-Jun-2005
76,20,2005,2005-06-16,25,21-Jun-2005
76,20,2005,2005-06-16,26,22-Jun-2005
76,20,2005,2005-06-16,27,22-Jun-2005
76,20,2005,2005-06-16,28,21-Jun-2005
76,20,2005,2005-06-16,29,22-Jun-2005
76,20,2005,2005-06-16,30,22-Jun-2005
76,20,2005,2005-06-16,31,22-Jun-2005
76,20,2005,2005-06-16,32,22-Jun-2005
76,20,2005,2005-06-16,33,22-Jun-2005
76,20,2005,2005-06-16,34,22-Jun-2005
76,20,2005,2005-06-16,35,22-Jun-2005
76,20,2005,2005-06-16,36,22-Jun-2005
76,20,2005,2005-06-16,37,22-Jun-2005
76,20,2005,2005-06-16,38,21-Jun-2005
76,20,2005,2005-06-16,39,22-Jun-2005
76,20,2005,2005-06-16,40,22-Jun-2005
76,20,2005,2005-06-16,41,22-Jun-2005
76,20,2005,2005-06-16,42,21-Jun-2005
76,20,2005,2005-06-16,43,21-Jun-2005
76,20,2005,2005-06-16,44,22-Jun-2005
76,20,2005,2005-06-16,45,22-Jun-2005
76,20,2005,2005-06-16,46,21-Jun-2005
76,20,2005,2005-06-16,47,22-Jun-2005
76,20,2005,2005-06-16,48,22-Jun-2005
76,20,2005,2005-06-16,49,21-Jun-2005
76,20,2005,2005-06-16,50,22-Jun-2005
76,20,2005,2005-06-16,51,22-Jun-2005
76,20,2005,2005-06-20,1,22-Jun-2005
76,20,2005,2005-06-20,2,22-Jun-2005
76,20,2005,2005-06-20,3,22-Jun-2005
76,20,2005,2005-06-20,4,22-Jun-2005
76,20,2005,2005-06-20,5,22-Jun-2005
76,20,2005,2005-06-20,6,22-Jun-2005
76,20,2005,2005-06-20,7,22-Jun-2005
76,20,2005,2005-06-20,8,22-Jun-2005
76,20,2005,2005-06-20,9,22-Jun-2005
76,20,2005,2005-06-20,10,22-Jun-2005
76,20,2005,2005-06-20,11,22-Jun-2005
76,20,2005,2005-06-20,12,22-Jun-2005
76,20,2005,2005-06-20,13,22-Jun-2005
76,20,2005,2005-06-20,14,22-Jun-2005
76,20,2005,2005-06-20,15,22-Jun-2005
76,20,2005,2005-06-20,16,22-Jun-2005
76,20,2005,2005-06-20,17,22-Jun-2005
76,20,2005,2005-06-20,18,22-Jun-2005
76,20,2005,2005-06-20,19,22-Jun-2005
76,20,2005,2005-06-20,20,22-Jun-2005
76,20,2005,2005-06-20,21,22-Jun-2005
76,20,2005,2005-06-20,22,22-Jun-2005
76,20,2005,2005-06-20,23,22-Jun-2005
76,20,2005,2005-06-20,24,22-Jun-2005
76,20,2005,2005-06-20,25,22-Jun-2005
76,20,2005,2005-06-20,26,22-Jun-2005
76,20,2005,2005-06-20,27,22-Jun-2005
76,20,2005,2005-06-20,28,22-Jun-2005
76,20,2005,2005-06-20,29,22-Jun-2005
76,20,2005,2005-06-20,30,22-Jun-2005
76,20,2005,2005-06-20,31,22-Jun-2005
76,20,2005,2005-06-20,32,22-Jun-2005
76,20,2005,2005-06-20,33,22-Jun-2005
76,20,2005,2005-06-20,34,22-Jun-2005
76,20,2005,2005-06-20,35,22-Jun-2005
76,20,2005,2005-06-20,36,22-Jun-2005
76,20,2005,2005-06-20,37,22-Jun-2005
76,20,2005,2005-06-20,38,22-Jun-2005
76,20,2005,2005-06-20,39,22-Jun-2005
76,20,2005,2005-06-20,40,22-Jun-2005
76,20,2005,2005-06-20,41,22-Jun-2005
76,20,2005,2005-06-20,42,22-Jun-2005
76,20,2005,2005-06-20,43,22-Jun-2005
76,20,2005,2005-06-20,44,22-Jun-2005
76,20,2005,2005-06-20,45,22-Jun-2005
76,20,2005,2005-06-20,46,22-Jun-2005
76,20,2005,2005-06-20,47,22-Jun-2005
76,20,2005,2005-06-20,48,22-Jun-2005
76,20,2005,2005-06-20,49,22-Jun-2005
76,20,2005,2005-06-20,50,22-Jun-2005
76,20,2005,2005-06-20,51,22-Jun-2005
76,20,2005,2005-06-23,1,24-Jun-2005
76,20,2005,2005-06-23,2,24-Jun-2005
76,20,2005,2005-06-23,3,24-Jun-2005
76,20,2005,2005-06-23,4,24-Jun-2005
76,20,2005,2005-06-23,5,24-Jun-2005
76,20,2005,2005-06-23,6,24-Jun-2005
76,20,2005,2005-06-23,7,24-Jun-2005
76,20,2005,2005-06-23,8,24-Jun-2005
76,20,2005,2005-06-23,9,24-Jun-2005
76,20,2005,2005-06-23,10,24-Jun-2005
76,20,2005,2005-06-23,11,24-Jun-2005
76,20,2005,2005-06-23,12,24-Jun-2005
76,20,2005,2005-06-23,13,24-Jun-2005
76,20,2005,2005-06-23,14,24-Jun-2005
76,20,2005,2005-06-23,15,24-Jun-2005
76,20,2005,2005-06-23,16,24-Jun-2005
76,20,2005,2005-06-23,17,24-Jun-2005
76,20,2005,2005-06-23,18,24-Jun-2005
76,20,2005,2005-06-23,19,24-Jun-2005
76,20,2005,2005-06-23,20,24-Jun-2005
76,20,2005,2005-06-23,21,24-Jun-2005
76,20,2005,2005-06-23,22,24-Jun-2005
76,20,2005,2005-06-23,23,24-Jun-2005
76,20,2005,2005-06-23,24,24-Jun-2005
76,20,2005,2005-06-23,25,24-Jun-2005
76,20,2005,2005-06-23,26,24-Jun-2005
76,20,2005,2005-06-23,27,24-Jun-2005
76,20,2005,2005-06-23,28,24-Jun-2005
76,20,2005,2005-06-23,29,24-Jun-2005
76,20,2005,2005-06-23,30,24-Jun-2005
76,20,2005,2005-06-23,31,24-Jun-2005
76,20,2005,2005-06-23,32,24-Jun-2005
76,20,2005,2005-06-23,33,24-Jun-2005
76,20,2005,2005-06-23,34,24-Jun-2005
76,20,2005,2005-06-23,35,24-Jun-2005
76,20,2005,2005-06-23,36,24-Jun-2005
76,20,2005,2005-06-23,37,24-Jun-2005
76,20,2005,2005-06-23,38,24-Jun-2005
76,20,2005,2005-06-23,39,24-Jun-2005
76,20,2005,2005-06-23,40,24-Jun-2005
76,20,2005,2005-06-23,41,24-Jun-2005
76,20,2005,2005-06-23,42,24-Jun-2005
76,20,2005,2005-06-23,43,24-Jun-2005
76,20,2005,2005-06-23,44,24-Jun-2005
76,20,2005,2005-06-23,45,24-Jun-2005
76,20,2005,2005-06-23,46,24-Jun-2005
76,20,2005,2005-06-23,47,24-Jun-2005
76,20,2005,2005-06-23,48,24-Jun-2005
76,20,2005,2005-06-23,49,24-Jun-2005
76,20,2005,2005-06-23,50,24-Jun-2005
76,20,2005,2005-06-23,51,24-Jun-2005
76,20,2006,2006-05-02,1,NaT
76,20,2006,2006-05-02,2,NaT
76,20,2006,2006-05-02,3,NaT
76,20,2006,2006-05-02,4,NaT
76,20,2006,2006-05-02,5,NaT
76,20,2006,2006-05-02,6,NaT
76,20,2006,2006-05-02,7,NaT
76,20,2006,2006-05-02,8,NaT
76,20,2006,2006-05-02,9,NaT
76,20,2006,2006-05-02,10,NaT
76,20,2006,2006-05-02,11,NaT
76,20,2006,2006-05-02,12,NaT
76,20,2006,2006-05-02,13,NaT
76,20,2006,2006-05-02,14,NaT
76,20,2006,2006-05-02,15,NaT
76,20,2006,2006-05-02,16,NaT
76,20,2006,2006-05-02,17,NaT
76,20,2006,2006-05-02,18,NaT
76,20,2006,2006-05-02,19,NaT
76,20,2006,2006-05-02,20,NaT
76,20,2006,2006-05-02,21,NaT
76,20,2006,2006-05-02,22,NaT
76,20,2006,2006-05-02,23,NaT
76,20,2006,2006-05-02,24,NaT
76,20,2006,2006-05-02,25,NaT
76,20,2006,2006-05-02,26,NaT
76,20,2006,2006-05-02,27,NaT
76,20,2006,2006-05-02,28,NaT
76,20,2006,2006-05-02,29,NaT
76,20,2006,2006-05-02,30,NaT
76,20,2006,2006-05-02,31,NaT
76,20,2006,2006-05-02,32,NaT
76,20,2006,2006-05-02,33,NaT
76,20,2006,2006-05-02,34,NaT
76,20,2006,2006-05-02,35,NaT
76,20,2006,2006-05-02,36,NaT
76,20,2006,2006-05-02,37,NaT
76,20,2006,2006-05-02,38,NaT
76,20,2006,2006-05-02,39,NaT
76,20,2006,2006-05-02,40,NaT
76,20,2006,2006-05-02,41,NaT
76,20,2006,2006-05-02,42,NaT
76,20,2006,2006-05-02,43,NaT
76,20,2006,2006-05-02,44,NaT
76,20,2006,2006-05-02,45,NaT
76,20,2006,2006-05-02,46,NaT
76,20,2006,2006-05-02,47,NaT
76,20,2006,2006-05-02,48,NaT
76,20,2006,2006-05-02,49,NaT
76,20,2006,2006-05-02,50,NaT
76,20,2006,2006-05-02,51,NaT
76,20,2006,2006-05-05,1,NaT
76,20,2006,2006-05-05,2,NaT
76,20,2006,2006-05-05,3,NaT
76,20,2006,2006-05-05,4,NaT
76,20,2006,2006-05-05,5,NaT
76,20,2006,2006-05-05,6,NaT
76,20,2006,2006-05-05,7,NaT
76,20,2006,2006-05-05,8,NaT
76,20,2006,2006-05-05,9,NaT
76,20,2006,2006-05-05,10,NaT
76,20,2006,2006-05-05,11,NaT
76,20,2006,2006-05-05,12,NaT
76,20,2006,2006-05-05,13,NaT
76,20,2006,2006-05-05,14,NaT
76,20,2006,2006-05-05,15,NaT
76,20,2006,2006-05-05,16,NaT
76,20,2006,2006-05-05,17,NaT
76,20,2006,2006-05-05,18,NaT
76,20,2006,2006-05-05,19,NaT
76,20,2006,2006-05-05,20,NaT
76,20,2006,2006-05-05,21,NaT
76,20,2006,2006-05-05,22,NaT
76,20,2006,2006-05-05,23,NaT
76,20,2006,2006-05-05,24,NaT
76,20,2006,2006-05-05,25,NaT
76,20,2006,2006-05-05,26,NaT
76,20,2006,2006-05-05,27,NaT
76,20,2006,2006-05-05,28,NaT
76,20,2006,2006-05-05,29,NaT
76,20,2006,2006-05-05,30,NaT
76,20,2006,2006-05-05,31,NaT
76,20,2006,2006-05-05,32,NaT
76,20,2006,2006-05-05,33,NaT
76,20,2006,2006-05-05,34,NaT
76,20,2006,2006-05-05,35,NaT
76,20,2006,2006-05-05,36,NaT
76,20,2006,2006-05-05,37,NaT
76,20,2006,2006-05-05,38,NaT
76,20,2006,2006-05-05,39,NaT
76,20,2006,2006-05-05,40,NaT
76,20,2006,2006-05-05,41,NaT
76,20,2006,2006-05-05,42,NaT
76,20,2006,2006-05-05,43,NaT
76,20,2006,2006-05-05,44,NaT
76,20,2006,2006-05-05,45,NaT
76,20,2006,2006-05-05,46,NaT
76,20,2006,2006-05-05,47,NaT
76,20,2006,2006-05-05,48,NaT
76,20,2006,2006-05-05,49,NaT
76,20,2006,2006-05-05,50,NaT
76,20,2006,2006-05-05,51,NaT
76,20,2006,2006-05-09,1,NaT
76,20,2006,2006-05-09,2,NaT
76,20,2006,2006-05-09,3,NaT
76,20,2006,2006-05-09,4,NaT
76,20,2006,2006-05-09,5,NaT
76,20,2006,2006-05-09,6,NaT
76,20,2006,2006-05-09,7,NaT
76,20,2006,2006-05-09,8,NaT
76,20,2006,2006-05-09,9,NaT
76,20,2006,2006-05-09,10,NaT
76,20,2006,2006-05-09,11,NaT
76,20,2006,2006-05-09,12,NaT
76,20,2006,2006-05-09,13,NaT
76,20,2006,2006-05-09,14,NaT
76,20,2006,2006-05-09,15,NaT
76,20,2006,2006-05-09,16,NaT
76,20,2006,2006-05-09,17,NaT
76,20,2006,2006-05-09,18,NaT
76,20,2006,2006-05-09,19,NaT
76,20,2006,2006-05-09,20,NaT
76,20,2006,2006-05-09,21,NaT
76,20,2006,2006-05-09,22,NaT
76,20,2006,2006-05-09,23,NaT
76,20,2006,2006-05-09,24,NaT
76,20,2006,2006-05-09,25,NaT
76,20,2006,2006-05-09,26,NaT
76,20,2006,2006-05-09,27,NaT
76,20,2006,2006-05-09,28,NaT
76,20,2006,2006-05-09,29,NaT
76,20,2006,2006-05-09,30,NaT
76,20,2006,2006-05-09,31,NaT
76,20,2006,2006-05-09,32,NaT
76,20,2006,2006-05-09,33,NaT
76,20,2006,2006-05-09,34,NaT
76,20,2006,2006-05-09,35,NaT
76,20,2006,2006-05-09,36,NaT
76,20,2006,2006-05-09,37,NaT
76,20,2006,2006-05-09,38,NaT
76,20,2006,2006-05-09,39,NaT
76,20,2006,2006-05-09,40,NaT
76,20,2006,2006-05-09,41,NaT
76,20,2006,2006-05-09,42,NaT
76,20,2006,2006-05-09,43,NaT
76,20,2006,2006-05-09,44,NaT
76,20,2006,2006-05-09,45,NaT
76,20,2006,2006-05-09,46,NaT
76,20,2006,2006-05-09,47,NaT
76,20,2006,2006-05-09,48,NaT
76,20,2006,2006-05-09,49,NaT
76,20,2006,2006-05-09,50,NaT
76,20,2006,2006-05-09,51,NaT
76,20,2006,2006-05-12,1,NaT
76,20,2006,2006-05-12,2,NaT
76,20,2006,2006-05-12,3,NaT
76,20,2006,2006-05-12,4,NaT
76,20,2006,2006-05-12,5,NaT
76,20,2006,2006-05-12,6,NaT
76,20,2006,2006-05-12,7,NaT
76,20,2006,2006-05-12,8,NaT
76,20,2006,2006-05-12,9,NaT
76,20,2006,2006-05-12,10,NaT
76,20,2006,2006-05-12,11,NaT
76,20,2006,2006-05-12,12,NaT
76,20,2006,2006-05-12,13,NaT
76,20,2006,2006-05-12,14,NaT
76,20,2006,2006-05-12,15,NaT
76,20,2006,2006-05-12,16,NaT
76,20,2006,2006-05-12,17,NaT
76,20,2006,2006-05-12,18,NaT
76,20,2006,2006-05-12,19,NaT
76,20,2006,2006-05-12,20,NaT
76,20,2006,2006-05-12,21,NaT
76,20,2006,2006-05-12,22,NaT
76,20,2006,2006-05-12,23,NaT
76,20,2006,2006-05-12,24,NaT
76,20,2006,2006-05-12,25,NaT
76,20,2006,2006-05-12,26,NaT
76,20,2006,2006-05-12,27,NaT
76,20,2006,2006-05-12,28,NaT
76,20,2006,2006-05-12,29,NaT
76,20,2006,2006-05-12,30,NaT
76,20,2006,2006-05-12,31,NaT
76,20,2006,2006-05-12,32,NaT
76,20,2006,2006-05-12,33,NaT
76,20,2006,2006-05-12,34,NaT
76,20,2006,2006-05-12,35,NaT
76,20,2006,2006-05-12,36,NaT
76,20,2006,2006-05-12,37,NaT
76,20,2006,2006-05-12,38,NaT
76,20,2006,2006-05-12,39,NaT
76,20,2006,2006-05-12,40,NaT
76,20,2006,2006-05-12,41,NaT
76,20,2006,2006-05-12,42,NaT
76,20,2006,2006-05-12,43,NaT
76,20,2006,2006-05-12,44,NaT
76,20,2006,2006-05-12,45,NaT
76,20,2006,2006-05-12,46,NaT
76,20,2006,2006-05-12,47,NaT
76,20,2006,2006-05-12,48,NaT
76,20,2006,2006-05-12,49,NaT
76,20,2006,2006-05-12,50,NaT
76,20,2006,2006-05-12,51,NaT
76,20,2006,2006-05-16,1,NaT
76,20,2006,2006-05-16,2,NaT
76,20,2006,2006-05-16,3,NaT
76,20,2006,2006-05-16,4,NaT
76,20,2006,2006-05-16,5,NaT
76,20,2006,2006-05-16,6,NaT
76,20,2006,2006-05-16,7,NaT
76,20,2006,2006-05-16,8,NaT
76,20,2006,2006-05-16,9,NaT
76,20,2006,2006-05-16,10,NaT
76,20,2006,2006-05-16,11,NaT
76,20,2006,2006-05-16,12,NaT
76,20,2006,2006-05-16,13,NaT
76,20,2006,2006-05-16,14,NaT
76,20,2006,2006-05-16,15,NaT
76,20,2006,2006-05-16,16,NaT
76,20,2006,2006-05-16,17,NaT
76,20,2006,2006-05-16,18,NaT
76,20,2006,2006-05-16,19,NaT
76,20,2006,2006-05-16,20,NaT
76,20,2006,2006-05-16,21,NaT
76,20,2006,2006-05-16,22,NaT
76,20,2006,2006-05-16,23,NaT
76,20,2006,2006-05-16,24,NaT
76,20,2006,2006-05-16,25,NaT
76,20,2006,2006-05-16,26,NaT
76,20,2006,2006-05-16,27,NaT
76,20,2006,2006-05-16,28,NaT
76,20,2006,2006-05-16,29,NaT
76,20,2006,2006-05-16,30,NaT
76,20,2006,2006-05-16,31,NaT
76,20,2006,2006-05-16,32,NaT
76,20,2006,2006-05-16,33,NaT
76,20,2006,2006-05-16,34,NaT
76,20,2006,2006-05-16,35,NaT
76,20,2006,2006-05-16,36,NaT
76,20,2006,2006-05-16,37,NaT
76,20,2006,2006-05-16,38,NaT
76,20,2006,2006-05-16,39,NaT
76,20,2006,2006-05-16,40,NaT
76,20,2006,2006-05-16,41,NaT
76,20,2006,2006-05-16,42,NaT
76,20,2006,2006-05-16,43,NaT
76,20,2006,2006-05-16,44,NaT
76,20,2006,2006-05-16,45,NaT
76,20,2006,2006-05-16,46,NaT
76,20,2006,2006-05-16,47,NaT
76,20,2006,2006-05-16,48,NaT
76,20,2006,2006-05-16,49,NaT
76,20,2006,2006-05-16,50,NaT
76,20,2006,2006-05-16,51,NaT
76,20,2006,2006-05-19,1,NaT
76,20,2006,2006-05-19,2,NaT
76,20,2006,2006-05-19,3,NaT
76,20,2006,2006-05-19,4,NaT
76,20,2006,2006-05-19,5,NaT
76,20,2006,2006-05-19,6,NaT
76,20,2006,2006-05-19,7,NaT
76,20,2006,2006-05-19,8,NaT
76,20,2006,2006-05-19,9,NaT
76,20,2006,2006-05-19,10,NaT
76,20,2006,2006-05-19,11,NaT
76,20,2006,2006-05-19,12,NaT
76,20,2006,2006-05-19,13,NaT
76,20,2006,2006-05-19,14,NaT
76,20,2006,2006-05-19,15,NaT
76,20,2006,2006-05-19,16,NaT
76,20,2006,2006-05-19,17,NaT
76,20,2006,2006-05-19,18,NaT
76,20,2006,2006-05-19,19,NaT
76,20,2006,2006-05-19,20,NaT
76,20,2006,2006-05-19,21,NaT
76,20,2006,2006-05-19,22,NaT
76,20,2006,2006-05-19,23,NaT
76,20,2006,2006-05-19,24,NaT
76,20,2006,2006-05-19,25,NaT
76,20,2006,2006-05-19,26,NaT
76,20,2006,2006-05-19,27,NaT
76,20,2006,2006-05-19,28,NaT
76,20,2006,2006-05-19,29,NaT
76,20,2006,2006-05-19,30,NaT
76,20,2006,2006-05-19,31,NaT
76,20,2006,2006-05-19,32,NaT
76,20,2006,2006-05-19,33,NaT
76,20,2006,2006-05-19,34,NaT
76,20,2006,2006-05-19,35,NaT
76,20,2006,2006-05-19,36,NaT
76,20,2006,2006-05-19,37,NaT
76,20,2006,2006-05-19,38,NaT
76,20,2006,2006-05-19,39,NaT
76,20,2006,2006-05-19,40,NaT
76,20,2006,2006-05-19,41,NaT
76,20,2006,2006-05-19,42,NaT
76,20,2006,2006-05-19,43,NaT
76,20,2006,2006-05-19,44,NaT
76,20,2006,2006-05-19,45,NaT
76,20,2006,2006-05-19,46,NaT
76,20,2006,2006-05-19,47,NaT
76,20,2006,2006-05-19,48,NaT
76,20,2006,2006-05-19,49,NaT
76,20,2006,2006-05-19,50,NaT
76,20,2006,2006-05-19,51,NaT
76,20,2006,2006-05-23,1,NaT
76,20,2006,2006-05-23,2,NaT
76,20,2006,2006-05-23,3,NaT
76,20,2006,2006-05-23,4,NaT
76,20,2006,2006-05-23,5,NaT
76,20,2006,2006-05-23,6,NaT
76,20,2006,2006-05-23,7,NaT
76,20,2006,2006-05-23,8,NaT
76,20,2006,2006-05-23,9,NaT
76,20,2006,2006-05-23,10,NaT
76,20,2006,2006-05-23,11,NaT
76,20,2006,2006-05-23,12,NaT
76,20,2006,2006-05-23,13,NaT
76,20,2006,2006-05-23,14,NaT
76,20,2006,2006-05-23,15,NaT
76,20,2006,2006-05-23,16,NaT
76,20,2006,2006-05-23,17,NaT
76,20,2006,2006-05-23,18,NaT
76,20,2006,2006-05-23,19,NaT
76,20,2006,2006-05-23,20,NaT
76,20,2006,2006-05-23,21,NaT
76,20,2006,2006-05-23,22,NaT
